n,tempo_ms,Ologn,On,Onlogn,On2,On3,O2n
33812,5.9981e-05,15.0452,33812,508710,1.14325e+09,3.86556e+13,1.04858e+06
33814,0.000195011,15.0453,33814,508743,1.14339e+09,3.86625e+13,1.04858e+06
33816,6.2847e-05,15.0454,33816,508776,1.14352e+09,3.86693e+13,1.04858e+06
33818,6.0362e-05,15.0455,33818,508809,1.14366e+09,3.86762e+13,1.04858e+06
33820,6.6905e-05,15.0456,33820,508842,1.14379e+09,3.86831e+13,1.04858e+06
33822,8.7114e-05,15.0457,33822,508875,1.14393e+09,3.86899e+13,1.04858e+06
33824,6.7424e-05,15.0458,33824,508908,1.14406e+09,3.86968e+13,1.04858e+06
33826,6.7039e-05,15.0458,33826,508941,1.1442e+09,3.87037e+13,1.04858e+06
33828,7.0189e-05,15.0459,33828,508974,1.14433e+09,3.87105e+13,1.04858e+06
33830,6.8486e-05,15.046,33830,509007,1.14447e+09,3.87174e+13,1.04858e+06
33832,6.7426e-05,15.0461,33832,509040,1.1446e+09,3.87243e+13,1.04858e+06
33834,6.7909e-05,15.0462,33834,509073,1.14474e+09,3.87311e+13,1.04858e+06
33836,7.2767e-05,15.0463,33836,509106,1.14487e+09,3.8738e+13,1.04858e+06
33838,7.2498e-05,15.0464,33838,509139,1.14501e+09,3.87449e+13,1.04858e+06
33840,6.8314e-05,15.0464,33840,509172,1.14515e+09,3.87517e+13,1.04858e+06
33842,6.6887e-05,15.0465,33842,509205,1.14528e+09,3.87586e+13,1.04858e+06
33844,6.751e-05,15.0466,33844,509238,1.14542e+09,3.87655e+13,1.04858e+06
33846,6.7441e-05,15.0467,33846,509271,1.14555e+09,3.87723e+13,1.04858e+06
33848,6.7113e-05,15.0468,33848,509304,1.14569e+09,3.87792e+13,1.04858e+06
33850,6.798e-05,15.0469,33850,509336,1.14582e+09,3.87861e+13,1.04858e+06
33852,7.6413e-05,15.047,33852,509369,1.14596e+09,3.8793e+13,1.04858e+06
33854,7.5169e-05,15.047,33854,509402,1.14609e+09,3.87998e+13,1.04858e+06
33856,6.1894e-05,15.0471,33856,509435,1.14623e+09,3.88067e+13,1.04858e+06
33858,6.2996e-05,15.0472,33858,509468,1.14636e+09,3.88136e+13,1.04858e+06
33860,6.5053e-05,15.0473,33860,509501,1.1465e+09,3.88205e+13,1.04858e+06
33862,8.2957e-05,15.0474,33862,509534,1.14664e+09,3.88274e+13,1.04858e+06
33864,6.6806e-05,15.0475,33864,509567,1.14677e+09,3.88342e+13,1.04858e+06
33866,7.0452e-05,15.0475,33866,509600,1.14691e+09,3.88411e+13,1.04858e+06
33868,7.6327e-05,15.0476,33868,509633,1.14704e+09,3.8848e+13,1.04858e+06
33870,7.3418e-05,15.0477,33870,509666,1.14718e+09,3.88549e+13,1.04858e+06
33872,6.7421e-05,15.0478,33872,509699,1.14731e+09,3.88618e+13,1.04858e+06
33874,7.3024e-05,15.0479,33874,509732,1.14745e+09,3.88686e+13,1.04858e+06
33876,6.7875e-05,15.048,33876,509765,1.14758e+09,3.88755e+13,1.04858e+06
33878,7.065e-05,15.0481,33878,509798,1.14772e+09,3.88824e+13,1.04858e+06
33880,7.0053e-05,15.0481,33880,509831,1.14785e+09,3.88893e+13,1.04858e+06
33882,8.9997e-05,15.0482,33882,509864,1.14799e+09,3.88962e+13,1.04858e+06
33884,7.7895e-05,15.0483,33884,509897,1.14813e+09,3.89031e+13,1.04858e+06
33886,7.7782e-05,15.0484,33886,509930,1.14826e+09,3.891e+13,1.04858e+06
33888,7.1022e-05,15.0485,33888,509963,1.1484e+09,3.89169e+13,1.04858e+06
33890,7.458e-05,15.0486,33890,509996,1.14853e+09,3.89238e+13,1.04858e+06
33892,7.2842e-05,15.0487,33892,510029,1.14867e+09,3.89306e+13,1.04858e+06
33894,6.1927e-05,15.0487,33894,510062,1.1488e+09,3.89375e+13,1.04858e+06
33896,8.195e-05,15.0488,33896,510095,1.14894e+09,3.89444e+13,1.04858e+06
33898,6.4059e-05,15.0489,33898,510128,1.14907e+09,3.89513e+13,1.04858e+06
33900,7.08e-05,15.049,33900,510161,1.14921e+09,3.89582e+13,1.04858e+06
33902,0.000100506,15.0491,33902,510194,1.14935e+09,3.89651e+13,1.04858e+06
33904,6.5989e-05,15.0492,33904,510227,1.14948e+09,3.8972e+13,1.04858e+06
33906,0.000102277,15.0493,33906,510260,1.14962e+09,3.89789e+13,1.04858e+06
33908,6.4549e-05,15.0493,33908,510293,1.14975e+09,3.89858e+13,1.04858e+06
33910,6.6854e-05,15.0494,33910,510326,1.14989e+09,3.89927e+13,1.04858e+06
33912,6.2881e-05,15.0495,33912,510359,1.15002e+09,3.89996e+13,1.04858e+06
33914,6.4603e-05,15.0496,33914,510392,1.15016e+09,3.90065e+13,1.04858e+06
33916,7.612e-05,15.0497,33916,510425,1.1503e+09,3.90134e+13,1.04858e+06
33918,0.000148999,15.0498,33918,510458,1.15043e+09,3.90203e+13,1.04858e+06
33920,8.288e-05,15.0498,33920,510491,1.15057e+09,3.90272e+13,1.04858e+06
33922,8.7037e-05,15.0499,33922,510524,1.1507e+09,3.90341e+13,1.04858e+06
33924,6.5869e-05,15.05,33924,510557,1.15084e+09,3.9041e+13,1.04858e+06
33926,6.4304e-05,15.0501,33926,510590,1.15097e+09,3.90479e+13,1.04858e+06
33928,7.0546e-05,15.0502,33928,510623,1.15111e+09,3.90548e+13,1.04858e+06
33930,7.832e-05,15.0503,33930,510656,1.15124e+09,3.90617e+13,1.04858e+06
33932,7.7124e-05,15.0504,33932,510689,1.15138e+09,3.90686e+13,1.04858e+06
33934,7.6027e-05,15.0504,33934,510722,1.15152e+09,3.90756e+13,1.04858e+06
33936,6.6011e-05,15.0505,33936,510755,1.15165e+09,3.90825e+13,1.04858e+06
33938,6.3543e-05,15.0506,33938,510788,1.15179e+09,3.90894e+13,1.04858e+06
33940,6.8836e-05,15.0507,33940,510821,1.15192e+09,3.90963e+13,1.04858e+06
33942,6.8517e-05,15.0508,33942,510854,1.15206e+09,3.91032e+13,1.04858e+06
33944,6.4297e-05,15.0509,33944,510887,1.1522e+09,3.91101e+13,1.04858e+06
33946,6.7157e-05,15.051,33946,510920,1.15233e+09,3.9117e+13,1.04858e+06
33948,0.000105973,15.051,33948,510953,1.15247e+09,3.91239e+13,1.04858e+06
33950,8.1137e-05,15.0511,33950,510986,1.1526e+09,3.91309e+13,1.04858e+06
33952,8.2908e-05,15.0512,33952,511019,1.15274e+09,3.91378e+13,1.04858e+06
33954,7.7441e-05,15.0513,33954,511052,1.15287e+09,3.91447e+13,1.04858e+06
33956,7.0824e-05,15.0514,33956,511085,1.15301e+09,3.91516e+13,1.04858e+06
33958,6.9209e-05,15.0515,33958,511118,1.15315e+09,3.91585e+13,1.04858e+06
33960,6.8822e-05,15.0515,33960,511151,1.15328e+09,3.91654e+13,1.04858e+06
33962,7.5683e-05,15.0516,33962,511184,1.15342e+09,3.91724e+13,1.04858e+06
33964,7.6344e-05,15.0517,33964,511217,1.15355e+09,3.91793e+13,1.04858e+06
33966,7.6836e-05,15.0518,33966,511250,1.15369e+09,3.91862e+13,1.04858e+06
33968,6.9864e-05,15.0519,33968,511283,1.15383e+09,3.91931e+13,1.04858e+06
33970,7.0832e-05,15.052,33970,511316,1.15396e+09,3.92001e+13,1.04858e+06
33972,6.7436e-05,15.0521,33972,511349,1.1541e+09,3.9207e+13,1.04858e+06
33974,6.9316e-05,15.0521,33974,511382,1.15423e+09,3.92139e+13,1.04858e+06
33976,7.8367e-05,15.0522,33976,511415,1.15437e+09,3.92208e+13,1.04858e+06
33978,7.1864e-05,15.0523,33978,511448,1.1545e+09,3.92278e+13,1.04858e+06
33980,7.6844e-05,15.0524,33980,511480,1.15464e+09,3.92347e+13,1.04858e+06
33982,7.641e-05,15.0525,33982,511513,1.15478e+09,3.92416e+13,1.04858e+06
33984,7.1341e-05,15.0526,33984,511546,1.15491e+09,3.92485e+13,1.04858e+06
33986,7.2858e-05,15.0527,33986,511579,1.15505e+09,3.92555e+13,1.04858e+06
33988,7.7636e-05,15.0527,33988,511612,1.15518e+09,3.92624e+13,1.04858e+06
33990,8.3162e-05,15.0528,33990,511645,1.15532e+09,3.92693e+13,1.04858e+06
33992,7.9175e-05,15.0529,33992,511678,1.15546e+09,3.92763e+13,1.04858e+06
33994,7.1005e-05,15.053,33994,511711,1.15559e+09,3.92832e+13,1.04858e+06
33996,7.1968e-05,15.0531,33996,511744,1.15573e+09,3.92901e+13,1.04858e+06
33998,9.8249e-05,15.0532,33998,511777,1.15586e+09,3.92971e+13,1.04858e+06
34000,6.821e-05,15.0532,34000,511810,1.156e+09,3.9304e+13,1.04858e+06
34002,6.4935e-05,15.0533,34002,511843,1.15614e+09,3.93109e+13,1.04858e+06
34004,7.1068e-05,15.0534,34004,511876,1.15627e+09,3.93179e+13,1.04858e+06
34006,0.000109713,15.0535,34006,511909,1.15641e+09,3.93248e+13,1.04858e+06
34008,6.8948e-05,15.0536,34008,511942,1.15654e+09,3.93318e+13,1.04858e+06
34010,6.9037e-05,15.0537,34010,511975,1.15668e+09,3.93387e+13,1.04858e+06
34012,6.8431e-05,15.0538,34012,512008,1.15682e+09,3.93456e+13,1.04858e+06
34014,6.864e-05,15.0538,34014,512041,1.15695e+09,3.93526e+13,1.04858e+06
34016,7.063e-05,15.0539,34016,512074,1.15709e+09,3.93595e+13,1.04858e+06
34018,6.8238e-05,15.054,34018,512107,1.15722e+09,3.93665e+13,1.04858e+06
34020,6.779e-05,15.0541,34020,512140,1.15736e+09,3.93734e+13,1.04858e+06
34022,6.8718e-05,15.0542,34022,512173,1.1575e+09,3.93803e+13,1.04858e+06
34024,6.9583e-05,15.0543,34024,512206,1.15763e+09,3.93873e+13,1.04858e+06
34026,6.9103e-05,15.0543,34026,512239,1.15777e+09,3.93942e+13,1.04858e+06
34028,7.2447e-05,15.0544,34028,512272,1.1579e+09,3.94012e+13,1.04858e+06
34030,7.4204e-05,15.0545,34030,512305,1.15804e+09,3.94081e+13,1.04858e+06
34032,6.8249e-05,15.0546,34032,512338,1.15818e+09,3.94151e+13,1.04858e+06
34034,7.2989e-05,15.0547,34034,512371,1.15831e+09,3.9422e+13,1.04858e+06
34036,6.8613e-05,15.0548,34036,512404,1.15845e+09,3.9429e+13,1.04858e+06
34038,7.0222e-05,15.0549,34038,512437,1.15859e+09,3.94359e+13,1.04858e+06
34040,6.8686e-05,15.0549,34040,512470,1.15872e+09,3.94429e+13,1.04858e+06
34042,7.3958e-05,15.055,34042,512503,1.15886e+09,3.94498e+13,1.04858e+06
34044,7.2775e-05,15.0551,34044,512536,1.15899e+09,3.94568e+13,1.04858e+06
34046,7.181e-05,15.0552,34046,512569,1.15913e+09,3.94637e+13,1.04858e+06
34048,7.1319e-05,15.0553,34048,512602,1.15927e+09,3.94707e+13,1.04858e+06
34050,9.3358e-05,15.0554,34050,512635,1.1594e+09,3.94777e+13,1.04858e+06
34052,6.9239e-05,15.0555,34052,512668,1.15954e+09,3.94846e+13,1.04858e+06
34054,6.8978e-05,15.0555,34054,512701,1.15967e+09,3.94916e+13,1.04858e+06
34056,6.9913e-05,15.0556,34056,512734,1.15981e+09,3.94985e+13,1.04858e+06
34058,7.0144e-05,15.0557,34058,512767,1.15995e+09,3.95055e+13,1.04858e+06
34060,7.6456e-05,15.0558,34060,512800,1.16008e+09,3.95124e+13,1.04858e+06
34062,7.2623e-05,15.0559,34062,512833,1.16022e+09,3.95194e+13,1.04858e+06
34064,6.8963e-05,15.056,34064,512866,1.16036e+09,3.95264e+13,1.04858e+06
34066,6.7587e-05,15.056,34066,512899,1.16049e+09,3.95333e+13,1.04858e+06
34068,6.8183e-05,15.0561,34068,512932,1.16063e+09,3.95403e+13,1.04858e+06
34070,6.787e-05,15.0562,34070,512965,1.16076e+09,3.95473e+13,1.04858e+06
34072,6.7986e-05,15.0563,34072,512998,1.1609e+09,3.95542e+13,1.04858e+06
34074,6.8711e-05,15.0564,34074,513031,1.16104e+09,3.95612e+13,1.04858e+06
34076,7.3593e-05,15.0565,34076,513064,1.16117e+09,3.95682e+13,1.04858e+06
34078,7.3646e-05,15.0566,34078,513097,1.16131e+09,3.95751e+13,1.04858e+06
34080,7.027e-05,15.0566,34080,513130,1.16145e+09,3.95821e+13,1.04858e+06
34082,7.561e-05,15.0567,34082,513163,1.16158e+09,3.95891e+13,1.04858e+06
34084,6.5027e-05,15.0568,34084,513196,1.16172e+09,3.9596e+13,1.04858e+06
34086,6.2639e-05,15.0569,34086,513229,1.16186e+09,3.9603e+13,1.04858e+06
34088,6.5719e-05,15.057,34088,513262,1.16199e+09,3.961e+13,1.04858e+06
34090,9.5915e-05,15.0571,34090,513295,1.16213e+09,3.96169e+13,1.04858e+06
34092,7.2832e-05,15.0571,34092,513328,1.16226e+09,3.96239e+13,1.04858e+06
34094,7.811e-05,15.0572,34094,513361,1.1624e+09,3.96309e+13,1.04858e+06
34096,9.0659e-05,15.0573,34096,513394,1.16254e+09,3.96379e+13,1.04858e+06
34098,6.6399e-05,15.0574,34098,513427,1.16267e+09,3.96448e+13,1.04858e+06
34100,6.7587e-05,15.0575,34100,513460,1.16281e+09,3.96518e+13,1.04858e+06
34102,0.000103091,15.0576,34102,513493,1.16295e+09,3.96588e+13,1.04858e+06
34104,6.444e-05,15.0577,34104,513526,1.16308e+09,3.96658e+13,1.04858e+06
34106,6.3271e-05,15.0577,34106,513559,1.16322e+09,3.96728e+13,1.04858e+06
34108,0.000102481,15.0578,34108,513592,1.16336e+09,3.96797e+13,1.04858e+06
34110,6.9096e-05,15.0579,34110,513625,1.16349e+09,3.96867e+13,1.04858e+06
34112,6.603e-05,15.058,34112,513658,1.16363e+09,3.96937e+13,1.04858e+06
34114,6.6043e-05,15.0581,34114,513691,1.16376e+09,3.97007e+13,1.04858e+06
34116,6.5189e-05,15.0582,34116,513724,1.1639e+09,3.97077e+13,1.04858e+06
34118,6.7795e-05,15.0582,34118,513757,1.16404e+09,3.97146e+13,1.04858e+06
34120,6.4473e-05,15.0583,34120,513790,1.16417e+09,3.97216e+13,1.04858e+06
34122,6.5668e-05,15.0584,34122,513823,1.16431e+09,3.97286e+13,1.04858e+06
34124,7.224e-05,15.0585,34124,513856,1.16445e+09,3.97356e+13,1.04858e+06
34126,7.0767e-05,15.0586,34126,513889,1.16458e+09,3.97426e+13,1.04858e+06
34128,6.9705e-05,15.0587,34128,513922,1.16472e+09,3.97496e+13,1.04858e+06
34130,7.7427e-05,15.0588,34130,513955,1.16486e+09,3.97566e+13,1.04858e+06
34132,6.6647e-05,15.0588,34132,513988,1.16499e+09,3.97636e+13,1.04858e+06
34134,6.953e-05,15.0589,34134,514021,1.16513e+09,3.97705e+13,1.04858e+06
34136,6.7076e-05,15.059,34136,514054,1.16527e+09,3.97775e+13,1.04858e+06
34138,6.7224e-05,15.0591,34138,514087,1.1654e+09,3.97845e+13,1.04858e+06
34140,7.1839e-05,15.0592,34140,514120,1.16554e+09,3.97915e+13,1.04858e+06
34142,0.000120032,15.0593,34142,514153,1.16568e+09,3.97985e+13,1.04858e+06
34144,7.3922e-05,15.0593,34144,514186,1.16581e+09,3.98055e+13,1.04858e+06
34146,7.5853e-05,15.0594,34146,514219,1.16595e+09,3.98125e+13,1.04858e+06
34148,6.3282e-05,15.0595,34148,514252,1.16609e+09,3.98195e+13,1.04858e+06
34150,6.8071e-05,15.0596,34150,514285,1.16622e+09,3.98265e+13,1.04858e+06
34152,6.3102e-05,15.0597,34152,514318,1.16636e+09,3.98335e+13,1.04858e+06
34154,6.8976e-05,15.0598,34154,514351,1.1665e+09,3.98405e+13,1.04858e+06
34156,7.3351e-05,15.0599,34156,514384,1.16663e+09,3.98475e+13,1.04858e+06
34158,6.9146e-05,15.0599,34158,514417,1.16677e+09,3.98545e+13,1.04858e+06
34160,6.27e-05,15.06,34160,514450,1.16691e+09,3.98615e+13,1.04858e+06
34162,6.586e-05,15.0601,34162,514483,1.16704e+09,3.98685e+13,1.04858e+06
34164,6.7758e-05,15.0602,34164,514516,1.16718e+09,3.98755e+13,1.04858e+06
34166,6.3599e-05,15.0603,34166,514549,1.16732e+09,3.98825e+13,1.04858e+06
34168,9.7517e-05,15.0604,34168,514582,1.16745e+09,3.98895e+13,1.04858e+06
34170,0.000116137,15.0604,34170,514615,1.16759e+09,3.98965e+13,1.04858e+06
34172,7.1325e-05,15.0605,34172,514648,1.16773e+09,3.99035e+13,1.04858e+06
34174,0.000123065,15.0606,34174,514681,1.16786e+09,3.99105e+13,1.04858e+06
34176,6.129e-05,15.0607,34176,514714,1.168e+09,3.99175e+13,1.04858e+06
34178,6.3739e-05,15.0608,34178,514747,1.16814e+09,3.99245e+13,1.04858e+06
34180,6.2632e-05,15.0609,34180,514780,1.16827e+09,3.99316e+13,1.04858e+06
34182,6.3289e-05,15.0609,34182,514813,1.16841e+09,3.99386e+13,1.04858e+06
34184,6.6738e-05,15.061,34184,514846,1.16855e+09,3.99456e+13,1.04858e+06
34186,6.6351e-05,15.0611,34186,514879,1.16868e+09,3.99526e+13,1.04858e+06
34188,6.9187e-05,15.0612,34188,514912,1.16882e+09,3.99596e+13,1.04858e+06
34190,7.3875e-05,15.0613,34190,514945,1.16896e+09,3.99666e+13,1.04858e+06
34192,0.000160372,15.0614,34192,514978,1.16909e+09,3.99736e+13,1.04858e+06
34194,6.8947e-05,15.0615,34194,515011,1.16923e+09,3.99806e+13,1.04858e+06
34196,7.4414e-05,15.0615,34196,515044,1.16937e+09,3.99877e+13,1.04858e+06
34198,7.0173e-05,15.0616,34198,515077,1.1695e+09,3.99947e+13,1.04858e+06
34200,7.1071e-05,15.0617,34200,515110,1.16964e+09,4.00017e+13,1.04858e+06
34202,7.5279e-05,15.0618,34202,515143,1.16978e+09,4.00087e+13,1.04858e+06
34204,8.4825e-05,15.0619,34204,515176,1.16991e+09,4.00157e+13,1.04858e+06
34206,8.147e-05,15.062,34206,515209,1.17005e+09,4.00227e+13,1.04858e+06
34208,7.2411e-05,15.062,34208,515242,1.17019e+09,4.00298e+13,1.04858e+06
34210,7.1618e-05,15.0621,34210,515275,1.17032e+09,4.00368e+13,1.04858e+06
34212,7.3713e-05,15.0622,34212,515308,1.17046e+09,4.00438e+13,1.04858e+06
34214,6.936e-05,15.0623,34214,515342,1.1706e+09,4.00508e+13,1.04858e+06
34216,7.2623e-05,15.0624,34216,515375,1.17073e+09,4.00579e+13,1.04858e+06
34218,6.8492e-05,15.0625,34218,515408,1.17087e+09,4.00649e+13,1.04858e+06
34220,7.5044e-05,15.0626,34220,515441,1.17101e+09,4.00719e+13,1.04858e+06
34222,0.000141078,15.0626,34222,515474,1.17115e+09,4.00789e+13,1.04858e+06
34224,7.0884e-05,15.0627,34224,515507,1.17128e+09,4.0086e+13,1.04858e+06
34226,0.000102569,15.0628,34226,515540,1.17142e+09,4.0093e+13,1.04858e+06
34228,0.000104532,15.0629,34228,515573,1.17156e+09,4.01e+13,1.04858e+06
34230,8.0021e-05,15.063,34230,515606,1.17169e+09,4.0107e+13,1.04858e+06
34232,6.5034e-05,15.0631,34232,515639,1.17183e+09,4.01141e+13,1.04858e+06
34234,6.6253e-05,15.0631,34234,515672,1.17197e+09,4.01211e+13,1.04858e+06
34236,0.000146053,15.0632,34236,515705,1.1721e+09,4.01281e+13,1.04858e+06
34238,9.7185e-05,15.0633,34238,515738,1.17224e+09,4.01352e+13,1.04858e+06
34240,0.000105362,15.0634,34240,515771,1.17238e+09,4.01422e+13,1.04858e+06
34242,6.5818e-05,15.0635,34242,515804,1.17251e+09,4.01492e+13,1.04858e+06
34244,0.000111619,15.0636,34244,515837,1.17265e+09,4.01563e+13,1.04858e+06
34246,6.7855e-05,15.0636,34246,515870,1.17279e+09,4.01633e+13,1.04858e+06
34248,6.252e-05,15.0637,34248,515903,1.17293e+09,4.01704e+13,1.04858e+06
34250,6.5915e-05,15.0638,34250,515936,1.17306e+09,4.01774e+13,1.04858e+06
34252,7.1032e-05,15.0639,34252,515969,1.1732e+09,4.01844e+13,1.04858e+06
34254,7.3576e-05,15.064,34254,516002,1.17334e+09,4.01915e+13,1.04858e+06
34256,6.5693e-05,15.0641,34256,516035,1.17347e+09,4.01985e+13,1.04858e+06
34258,6.9055e-05,15.0642,34258,516068,1.17361e+09,4.02056e+13,1.04858e+06
34260,6.6436e-05,15.0642,34260,516101,1.17375e+09,4.02126e+13,1.04858e+06
34262,6.511e-05,15.0643,34262,516134,1.17388e+09,4.02196e+13,1.04858e+06
34264,6.6013e-05,15.0644,34264,516167,1.17402e+09,4.02267e+13,1.04858e+06
34266,6.5729e-05,15.0645,34266,516200,1.17416e+09,4.02337e+13,1.04858e+06
34268,7.2839e-05,15.0646,34268,516233,1.1743e+09,4.02408e+13,1.04858e+06
34270,7.2906e-05,15.0647,34270,516266,1.17443e+09,4.02478e+13,1.04858e+06
34272,6.5637e-05,15.0647,34272,516299,1.17457e+09,4.02549e+13,1.04858e+06
34274,6.5632e-05,15.0648,34274,516332,1.17471e+09,4.02619e+13,1.04858e+06
34276,6.3516e-05,15.0649,34276,516365,1.17484e+09,4.0269e+13,1.04858e+06
34278,7.5211e-05,15.065,34278,516398,1.17498e+09,4.0276e+13,1.04858e+06
34280,6.135e-05,15.0651,34280,516431,1.17512e+09,4.02831e+13,1.04858e+06
34282,8.6391e-05,15.0652,34282,516464,1.17526e+09,4.02901e+13,1.04858e+06
34284,0.000140199,15.0652,34284,516497,1.17539e+09,4.02972e+13,1.04858e+06
34286,6.6143e-05,15.0653,34286,516530,1.17553e+09,4.03042e+13,1.04858e+06
34288,6.0284e-05,15.0654,34288,516563,1.17567e+09,4.03113e+13,1.04858e+06
34290,6.0041e-05,15.0655,34290,516596,1.1758e+09,4.03183e+13,1.04858e+06
34292,6.0124e-05,15.0656,34292,516629,1.17594e+09,4.03254e+13,1.04858e+06
34294,6.0816e-05,15.0657,34294,516662,1.17608e+09,4.03324e+13,1.04858e+06
34296,6.1179e-05,15.0658,34296,516695,1.17622e+09,4.03395e+13,1.04858e+06
34298,6.8097e-05,15.0658,34298,516728,1.17635e+09,4.03465e+13,1.04858e+06
34300,0.000153453,15.0659,34300,516761,1.17649e+09,4.03536e+13,1.04858e+06
34302,7.2741e-05,15.066,34302,516794,1.17663e+09,4.03607e+13,1.04858e+06
34304,6.5757e-05,15.0661,34304,516827,1.17676e+09,4.03677e+13,1.04858e+06
34306,6.6642e-05,15.0662,34306,516860,1.1769e+09,4.03748e+13,1.04858e+06
34308,6.6422e-05,15.0663,34308,516893,1.17704e+09,4.03818e+13,1.04858e+06
34310,6.5679e-05,15.0663,34310,516926,1.17718e+09,4.03889e+13,1.04858e+06
34312,7.1874e-05,15.0664,34312,516959,1.17731e+09,4.0396e+13,1.04858e+06
34314,6.5066e-05,15.0665,34314,516992,1.17745e+09,4.0403e+13,1.04858e+06
34316,7.1638e-05,15.0666,34316,517025,1.17759e+09,4.04101e+13,1.04858e+06
34318,7.4982e-05,15.0667,34318,517058,1.17773e+09,4.04172e+13,1.04858e+06
34320,6.5219e-05,15.0668,34320,517091,1.17786e+09,4.04242e+13,1.04858e+06
34322,6.8994e-05,15.0668,34322,517124,1.178e+09,4.04313e+13,1.04858e+06
34324,8.0006e-05,15.0669,34324,517157,1.17814e+09,4.04384e+13,1.04858e+06
34326,6.5821e-05,15.067,34326,517190,1.17827e+09,4.04454e+13,1.04858e+06
34328,6.4315e-05,15.0671,34328,517223,1.17841e+09,4.04525e+13,1.04858e+06
34330,6.0256e-05,15.0672,34330,517256,1.17855e+09,4.04596e+13,1.04858e+06
34332,6.8698e-05,15.0673,34332,517289,1.17869e+09,4.04667e+13,1.04858e+06
34334,0.000100058,15.0674,34334,517322,1.17882e+09,4.04737e+13,1.04858e+06
34336,0.000172258,15.0674,34336,517355,1.17896e+09,4.04808e+13,1.04858e+06
34338,6.0706e-05,15.0675,34338,517388,1.1791e+09,4.04879e+13,1.04858e+06
34340,9.658e-05,15.0676,34340,517421,1.17924e+09,4.0495e+13,1.04858e+06
34342,6.0453e-05,15.0677,34342,517454,1.17937e+09,4.0502e+13,1.04858e+06
34344,0.000106023,15.0678,34344,517488,1.17951e+09,4.05091e+13,1.04858e+06
34346,6.3685e-05,15.0679,34346,517521,1.17965e+09,4.05162e+13,1.04858e+06
34348,6.5068e-05,15.0679,34348,517554,1.17979e+09,4.05233e+13,1.04858e+06
34350,6.7699e-05,15.068,34350,517587,1.17992e+09,4.05303e+13,1.04858e+06
34352,6.734e-05,15.0681,34352,517620,1.18006e+09,4.05374e+13,1.04858e+06
34354,5.9924e-05,15.0682,34354,517653,1.1802e+09,4.05445e+13,1.04858e+06
34356,0.000104275,15.0683,34356,517686,1.18033e+09,4.05516e+13,1.04858e+06
34358,6.238e-05,15.0684,34358,517719,1.18047e+09,4.05587e+13,1.04858e+06
34360,9.5584e-05,15.0684,34360,517752,1.18061e+09,4.05657e+13,1.04858e+06
34362,0.00010196,15.0685,34362,517785,1.18075e+09,4.05728e+13,1.04858e+06
34364,6.5951e-05,15.0686,34364,517818,1.18088e+09,4.05799e+13,1.04858e+06
34366,6.7517e-05,15.0687,34366,517851,1.18102e+09,4.0587e+13,1.04858e+06
34368,7.9299e-05,15.0688,34368,517884,1.18116e+09,4.05941e+13,1.04858e+06
34370,6.0019e-05,15.0689,34370,517917,1.1813e+09,4.06012e+13,1.04858e+06
34372,6.1412e-05,15.0689,34372,517950,1.18143e+09,4.06083e+13,1.04858e+06
34374,5.9022e-05,15.069,34374,517983,1.18157e+09,4.06154e+13,1.04858e+06
34376,6.1512e-05,15.0691,34376,518016,1.18171e+09,4.06224e+13,1.04858e+06
34378,6.6085e-05,15.0692,34378,518049,1.18185e+09,4.06295e+13,1.04858e+06
34380,0.000100309,15.0693,34380,518082,1.18198e+09,4.06366e+13,1.04858e+06
34382,6.8066e-05,15.0694,34382,518115,1.18212e+09,4.06437e+13,1.04858e+06
34384,6.1978e-05,15.0694,34384,518148,1.18226e+09,4.06508e+13,1.04858e+06
34386,6.0323e-05,15.0695,34386,518181,1.1824e+09,4.06579e+13,1.04858e+06
34388,9.4741e-05,15.0696,34388,518214,1.18253e+09,4.0665e+13,1.04858e+06
34390,6.1872e-05,15.0697,34390,518247,1.18267e+09,4.06721e+13,1.04858e+06
34392,6.0297e-05,15.0698,34392,518280,1.18281e+09,4.06792e+13,1.04858e+06
34394,6.1484e-05,15.0699,34394,518313,1.18295e+09,4.06863e+13,1.04858e+06
34396,6.6577e-05,15.07,34396,518346,1.18308e+09,4.06934e+13,1.04858e+06
34398,6.6794e-05,15.07,34398,518379,1.18322e+09,4.07005e+13,1.04858e+06
34400,6.1556e-05,15.0701,34400,518412,1.18336e+09,4.07076e+13,1.04858e+06
34402,6.1737e-05,15.0702,34402,518445,1.1835e+09,4.07147e+13,1.04858e+06
34404,9.2933e-05,15.0703,34404,518478,1.18364e+09,4.07218e+13,1.04858e+06
34406,6.4046e-05,15.0704,34406,518511,1.18377e+09,4.07289e+13,1.04858e+06
34408,6.6079e-05,15.0705,34408,518544,1.18391e+09,4.0736e+13,1.04858e+06
34410,6.4308e-05,15.0705,34410,518577,1.18405e+09,4.07431e+13,1.04858e+06
34412,7.0052e-05,15.0706,34412,518610,1.18419e+09,4.07502e+13,1.04858e+06
34414,0.000102542,15.0707,34414,518643,1.18432e+09,4.07573e+13,1.04858e+06
34416,0.000154837,15.0708,34416,518676,1.18446e+09,4.07644e+13,1.04858e+06
34418,6.8219e-05,15.0709,34418,518709,1.1846e+09,4.07715e+13,1.04858e+06
34420,6.7744e-05,15.071,34420,518742,1.18474e+09,4.07786e+13,1.04858e+06
34422,6.8556e-05,15.071,34422,518775,1.18487e+09,4.07857e+13,1.04858e+06
